

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
461.097  000.222  000.222: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/nvim.lua
461.945  000.557  000.557: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/rplugin.vim
462.420  000.136  000.136: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/shada.vim
462.763  000.048  000.048: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/spellfile.vim
463.260  000.189  000.189: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/tarPlugin.vim
463.771  000.155  000.155: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/tohtml.vim
464.158  000.051  000.051: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/tutor.vim
464.648  000.220  000.220: sourcing C:\Program Files\Neovim\share\nvim\runtime/plugin/zipPlugin.vim
466.177  000.388  000.388: require('cmp_nvim_lua')
466.239  000.705  000.317: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\cmp-nvim-lua\after/plugin/cmp_nvim_lua.lua
466.893  000.256  000.256: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\cmp-nvim-lsp\after/plugin/cmp_nvim_lsp.lua
468.966  000.423  000.423: require('cmp_buffer.timer')
468.986  000.813  000.390: require('cmp_buffer.buffer')
469.017  001.167  000.354: require('cmp_buffer.source')
469.023  001.442  000.276: require('cmp_buffer')
469.076  001.763  000.321: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\cmp-buffer\after/plugin/cmp_buffer.lua
470.233  000.488  000.488: require('cmp_path')
470.293  000.791  000.303: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\cmp-path\after/plugin/cmp_path.lua
471.493  000.467  000.467: require('cmp_luasnip')
471.591  000.849  000.382: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\cmp_luasnip\after/plugin/cmp_luasnip.lua
472.400  000.391  000.391: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\indent-blankline.nvim\after/plugin/commands.lua
472.507  443.775  186.053: sourcing C:\Users\Kusha\AppData\Local\nvim\init.lua
472.570  002.408: sourcing vimrc file(s)
478.357  000.270  000.270: sourcing C:\Program Files\Neovim\share\nvim\runtime\filetype.lua
480.363  000.127  000.127: sourcing C:\Program Files\Neovim\share\nvim\runtime\syntax\synload.vim
480.666  001.662  001.535: sourcing C:\Program Files\Neovim\share\nvim\runtime\syntax\syntax.vim
480.708  006.206: inits 3
484.965  004.258: reading ShaDa
487.023  000.897  000.897: require('luasnip.loaders.from_lua')
487.744  000.709  000.709: require('luasnip.loaders.from_snipmate')
487.987  001.416: opening buffers
489.239  001.252: BufEnter autocommands
489.247  000.008: editing files in windows
509.193  000.457  000.457: require('startup.headers')
509.614  000.210  000.210: require('startup.quotes')
509.623  000.417  000.207: require('startup.functions')
512.596  022.476: VimEnter autocommands
512.694  000.098: UIEnter autocommands
514.349  001.655: before starting main loop
515.723  001.374: first screen update
515.730  000.007: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.025  000.025: --- NVIM STARTING ---
000.118  000.093: event init
000.301  000.183: early init
021.219  020.918: locale set
021.350  000.131: init first window
022.217  000.867: inits 1
022.492  000.275: window checked
022.505  000.013: parsing arguments
023.758  000.313  000.313: require('vim.shared')
024.477  000.274  000.274: require('vim._meta')
024.485  000.718  000.443: require('vim._editor')
024.489  001.160  000.129: require('vim._init_packages')
024.504  000.839: init lua interpreter
027.855  003.351: expanding arguments
027.912  000.057: inits 2
028.561  000.649: init highlight


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.024  000.024: --- NVIM STARTING ---
000.099  000.074: event init
000.213  000.115: early init
023.070  022.857: locale set
023.148  000.077: init first window
023.688  000.540: inits 1
023.820  000.132: window checked
023.831  000.011: parsing arguments
025.020  000.311  000.311: require('vim.shared')
025.733  000.297  000.297: require('vim._meta')
025.739  000.710  000.413: require('vim._editor')
025.744  001.151  000.129: require('vim._init_packages')
025.761  000.779: init lua interpreter
026.142  000.381: expanding arguments
026.186  000.045: inits 2
026.909  000.723: init highlight
026.916  000.007: waiting for UI
027.108  000.192: done waiting for UI
027.119  000.010: clear screen
027.400  000.281: init default mappings & autocommands
029.297  000.194  000.194: sourcing C:\Program Files\Neovim\share\nvim\runtime\ftplugin.vim
029.710  000.066  000.066: sourcing C:\Program Files\Neovim\share\nvim\runtime\indent.vim
032.388  000.072  000.072: require('vim.keymap')
032.425  001.837  001.765: require('defaults')
032.665  000.234  000.234: require('lazy')
032.717  000.017  000.017: require('ffi')
032.992  000.270  000.270: require('vim.loader')
033.306  000.179  000.179: require('vim.fs')
033.665  000.554  000.375: require('lazy.stats')
034.218  000.224  000.224: require('lazy.core.util')
034.598  000.372  000.372: require('lazy.core.config')
035.050  000.231  000.231: require('lazy.core.handler')
035.330  000.273  000.273: require('lazy.core.plugin')
035.365  000.760  000.256: require('lazy.core.loader')
036.218  000.228  000.228: require('plugins.autopairs')
036.446  000.209  000.209: require('plugins.barbar')
036.617  000.149  000.149: require('plugins.colorizer')
036.793  000.162  000.162: require('plugins.colorscheme')
036.968  000.153  000.153: require('plugins.indent-blankline')
037.134  000.153  000.153: require('plugins.lsp-zero')
037.364  000.165  000.165: require('plugins.lualine')
037.531  000.149  000.149: require('plugins.neo-tree')
037.735  000.182  000.182: require('plugins.notifications')
037.967  000.214  000.214: require('plugins.startup')
038.290  000.307  000.307: require('plugins.telescope')
038.771  000.228  000.228: require('plugins.terminal')
038.969  000.182  000.182: require('plugins.treesitter')
039.183  000.194  000.194: require('plugins.which-key')
039.683  000.234  000.234: require('lazy.core.handler.keys')
040.142  000.228  000.228: require('lazy.core.handler.event')
040.151  000.459  000.231: require('lazy.core.handler.ft')
040.371  000.213  000.213: require('lazy.core.handler.cmd')
042.179  001.355  001.355: sourcing C:\Program Files\Neovim\share\nvim\runtime/filetype.lua
044.147  001.550  001.550: require('gruvbox')
046.013  001.154  001.154: require('onedark')
046.601  000.062  000.062: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/nightfox/plugin/nightfox.vim
048.935  000.154  000.154: require('nightfox.lib.collect')
049.181  000.233  000.233: require('nightfox.util')
049.235  000.624  000.236: require('nightfox.config')
049.242  002.304  001.680: require('nightfox')
049.446  000.199  000.199: require('nightfox.override')
049.807  000.198  000.198: require('nightfox.lib.hash')
054.590  000.300  000.300: require('vim.lsp.log')
055.078  000.479  000.479: require('vim.lsp.protocol')
055.575  000.214  000.214: require('vim.lsp._snippet')
055.758  000.175  000.175: require('vim.highlight')
055.801  000.035  000.035: require('vim.F')
055.824  000.738  000.314: require('vim.lsp.util')
055.843  001.756  000.239: require('vim.lsp.handlers')
056.183  000.336  000.336: require('vim.lsp.rpc')
056.460  000.270  000.270: require('vim.lsp.sync')
056.763  000.295  000.295: require('vim.lsp.semantic_tokens')
057.145  000.373  000.373: require('vim.lsp.buf')
057.403  000.250  000.250: require('vim.lsp.diagnostic')
057.641  000.231  000.231: require('vim.lsp.codelens')
057.835  004.051  000.541: require('vim.lsp')
057.984  004.367  000.316: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/nvim-lspconfig/plugin/lspconfig.lua
072.937  002.780  002.780: require('cmp.utils.api')
073.354  000.159  000.159: require('cmp.types.cmp')
073.910  000.385  000.385: require('cmp.utils.misc')
073.932  000.570  000.184: require('cmp.types.lsp')
074.138  000.201  000.201: require('cmp.types.vim')
074.145  001.197  000.267: require('cmp.types')
074.326  000.176  000.176: require('cmp.utils.highlight')
074.651  000.171  000.171: require('cmp.utils.debug')
074.665  000.332  000.161: require('cmp.utils.autocmd')
074.962  005.069  000.583: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/nvim-cmp/plugin/cmp.lua
079.469  001.664  001.664: require('vim.filetype')
084.101  000.152  000.152: require('luasnip.util.types')
084.115  000.327  000.175: require('luasnip.util.ext_opts')
084.693  000.181  000.181: require('luasnip.util.lazy_table')
084.886  000.186  000.186: require('luasnip.extras.filetype_functions')
084.905  000.572  000.204: require('luasnip.default_config')
084.910  000.791  000.219: require('luasnip.session')
084.914  005.052  003.934: require('luasnip.config')
085.384  000.215  000.215: require('luasnip.util.util')
085.732  000.143  000.143: require('luasnip.nodes.key_indexer')
085.744  000.352  000.210: require('luasnip.nodes.util')
086.166  000.190  000.190: require('luasnip.session.snippet_collection.source')
086.394  000.219  000.219: require('luasnip.util.table')
086.561  000.160  000.160: require('luasnip.util.auto_table')
086.576  000.828  000.259: require('luasnip.session.snippet_collection')
087.158  000.232  000.232: require('luasnip.util.select')
087.322  000.156  000.156: require('luasnip.util.time')
087.729  000.982  000.593: require('luasnip.util._builtin_vars')
088.370  000.632  000.632: require('vim.inspect')
088.444  001.863  000.250: require('luasnip.util.environ')
088.627  000.176  000.176: require('luasnip.util.extend_decorator')
089.319  000.363  000.363: require('luasnip.util.path')
090.007  000.489  000.489: require('luasnip.util.log')
090.022  000.695  000.206: require('luasnip.loaders.util')
090.229  000.202  000.202: require('luasnip.loaders.data')
090.545  000.309  000.309: require('luasnip.loaders.fs_watchers')
090.578  001.944  000.376: require('luasnip.loaders')
090.608  005.686  000.306: require('luasnip')
090.653  012.999  000.598: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/LuaSnip/plugin/luasnip.lua
090.977  000.053  000.053: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/LuaSnip/plugin/luasnip.vim
093.184  001.067  001.067: require('vim.diagnostic')
093.219  001.374  000.307: require('lsp-zero.setup')
093.226  001.557  000.183: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/lsp-zero.nvim/plugin/lsp-zero.lua
093.974  000.301  000.301: require('lsp-zero.cmp')
094.672  000.185  000.185: require('cmp.utils.char')
094.684  000.346  000.161: require('cmp.utils.str')
095.136  000.138  000.138: require('cmp.utils.buffer')
095.147  000.309  000.171: require('cmp.utils.keymap')
095.153  000.465  000.156: require('cmp.utils.feedkeys')
095.642  000.151  000.151: require('cmp.config.mapping')
095.788  000.140  000.140: require('cmp.utils.cache')
096.123  000.151  000.151: require('cmp.config.compare')
096.130  000.333  000.182: require('cmp.config.default')
096.144  000.826  000.202: require('cmp.config')
096.168  001.011  000.185: require('cmp.utils.async')
096.468  000.137  000.137: require('cmp.utils.pattern')
096.477  000.305  000.167: require('cmp.context')
097.014  000.182  000.182: require('cmp.matcher')
097.026  000.382  000.201: require('cmp.entry')
097.072  000.592  000.210: require('cmp.source')
097.673  000.218  000.218: require('cmp.utils.event')
098.155  000.140  000.140: require('cmp.utils.options')
098.165  000.320  000.180: require('cmp.utils.window')
098.170  000.488  000.168: require('cmp.view.docs_view')
098.348  000.174  000.174: require('cmp.view.custom_entries_view')
098.514  000.160  000.160: require('cmp.view.wildmenu_entries_view')
098.698  000.178  000.178: require('cmp.view.native_entries_view')
098.892  000.187  000.187: require('cmp.view.ghost_text_view')
098.955  001.871  000.466: require('cmp.view')
099.347  005.189  000.600: require('cmp.core')
099.792  000.310  000.310: require('cmp.config.sources')
099.968  000.167  000.167: require('cmp.config.window')
100.040  006.058  000.393: require('cmp')
101.419  000.330  000.330: require('lsp-zero.api')
101.445  008.073  001.384: require('lsp-zero')
101.712  000.263  000.263: require('lsp-zero.server')
102.468  000.459  000.459: require('lspconfig.util')
102.775  000.286  000.286: require('lspconfig.async')
102.784  001.051  000.306: require('lspconfig.configs')
103.129  000.158  000.158: require('cmp_nvim_lsp.source')
103.137  000.348  000.190: require('cmp_nvim_lsp')
103.647  000.212  000.212: require('lspconfig')
104.057  000.310  000.310: require('lspconfig.server_configurations.lua_ls')
119.433  000.244  000.244: require('lspconfig.manager')
119.624  000.175  000.175: require('lspconfig.server_configurations.tsserver')
134.571  000.269  000.269: require('lspconfig.server_configurations.jdtls')
149.252  000.176  000.176: require('mason-core.path')
149.700  000.250  000.250: require('mason-core.functional')
150.056  000.147  000.147: require('mason-core.functional.data')
150.067  000.318  000.171: require('mason-core.functional.function')
150.309  000.196  000.196: require('mason-core.functional.relation')
150.484  000.153  000.153: require('mason-core.functional.logic')
150.516  001.253  000.335: require('mason-core.platform')
150.692  000.171  000.171: require('mason.settings')
150.699  001.842  000.243: require('mason')
151.647  000.233  000.233: require('mason-core.functional.list')
151.829  000.167  000.167: require('mason-core.functional.string')
151.894  000.920  000.520: require('mason.api.command')
152.133  000.226  000.226: require('mason-registry.sources')
152.532  000.215  000.215: require('mason-core.log')
152.716  000.177  000.177: require('mason-lspconfig.settings')
152.726  000.577  000.185: require('mason-lspconfig')
153.047  000.145  000.145: require('mason-lspconfig.notify')
153.056  000.317  000.172: require('mason-lspconfig.lspconfig_hook')
153.421  000.152  000.152: require('mason-core.functional.table')
153.477  000.415  000.263: require('mason-lspconfig.mappings.server')
153.800  000.150  000.150: require('mason-core.EventEmitter')
154.009  000.203  000.203: require('mason-core.optional')
154.441  000.248  000.248: require('mason-core.async')
154.609  000.156  000.156: require('mason-core.async.uv')
154.623  000.607  000.203: require('mason-core.fs')
154.656  001.173  000.213: require('mason-registry')
154.852  000.191  000.191: require('mason-lspconfig.server_config_extensions')
155.048  000.187  000.187: require('lspconfig.server_configurations.omnisharp')
155.236  000.163  000.163: require('mason-lspconfig.ensure_installed')
155.639  000.195  000.195: require('mason-core.result')
156.330  000.286  000.286: require('mason-core.process')
172.002  015.665  015.665: require('mason-core.spawn')
172.017  016.178  000.227: require('mason-core.managers.powershell')
172.256  000.234  000.234: require('mason.version')
172.266  016.619  000.207: require('mason-core.fetch')
172.483  000.211  000.211: require('mason-core.providers')
173.204  000.311  000.311: require('mason-core.purl')
173.224  000.556  000.246: require('mason-core.package')
173.899  000.225  000.225: require('mason-core.installer.registry.expr')
173.917  000.457  000.233: require('mason-core.installer.registry.link')
174.971  000.223  000.223: require('mason-core.receipt')
174.999  000.487  000.264: require('mason-core.installer.context')
175.216  000.212  000.212: require('mason-core.async.control')
175.410  000.186  000.186: require('mason-core.installer.linker')
175.422  001.150  000.265: require('mason-core.installer')
175.447  001.361  000.210: require('mason-core.installer.managers.std')
175.452  001.529  000.169: require('mason-core.installer.registry.schemas')
175.648  000.193  000.193: require('mason-core.installer.registry.util')
175.666  002.438  000.259: require('mason-core.installer.registry')
175.674  003.184  000.190: require('mason-registry.sources.util')
175.705  020.456  000.246: require('mason-registry.sources.github')
181.893  000.291  000.291: require('mason-core.functional.number')
181.960  000.726  000.435: require('mason-lspconfig.api.command')
182.805  000.429  000.429: require('lspconfig.server_configurations.rust_analyzer')
189.054  000.185  000.185: require('lspconfig.server_configurations.html')
190.416  000.165  000.165: require('lspconfig.server_configurations.cssls')
191.589  000.191  000.191: require('lspconfig.server_configurations.eslint')
192.932  000.168  000.168: require('lspconfig.server_configurations.tailwindcss')
195.247  000.195  000.195: require('lspconfig.server_configurations.gopls')
199.352  000.157  000.157: require('luasnip.session.enqueueable_operations')
199.629  000.266  000.266: require('luasnip.util.jsonc')
200.517  000.139  000.139: require('luasnip.util.events')
200.531  000.368  000.230: require('luasnip.nodes.node')
200.730  000.194  000.194: require('luasnip.nodes.insertNode')
200.974  000.237  000.237: require('luasnip.nodes.textNode')
201.146  000.163  000.163: require('luasnip.util.mark')
201.387  000.214  000.214: require('luasnip.util.pattern_tokenizer')
201.546  000.152  000.152: require('luasnip.util.dict')
202.670  000.957  000.957: require('luasnip.util.jsregexp')
202.682  001.129  000.172: require('luasnip.nodes.util.trig_engines')
202.739  002.793  000.336: require('luasnip.nodes.snippet')
202.747  002.945  000.152: require('luasnip.nodes.duplicate')
202.751  003.102  000.157: require('luasnip.loaders.snippet_cache')
202.761  003.825  000.301: require('luasnip.loaders.from_vscode')
220.286  000.155  000.155: require('luasnip.util.parser.neovim_ast')
220.460  000.149  000.149: require('luasnip.util.str')
221.289  000.820  000.820: require('luasnip.util.jsregexp')
221.469  000.172  000.172: require('luasnip.util.directed_graph')
221.479  001.506  000.210: require('luasnip.util.parser.ast_utils')
221.686  000.202  000.202: require('luasnip.nodes.functionNode')
221.902  000.209  000.209: require('luasnip.nodes.choiceNode')
222.086  000.176  000.176: require('luasnip.nodes.dynamicNode')
222.269  000.175  000.175: require('luasnip.util.functions')
222.279  002.484  000.217: require('luasnip.util.parser.ast_parser')
222.466  000.183  000.183: require('luasnip.util.parser.neovim_parser')
222.476  002.915  000.248: require('luasnip.util.parser')
222.483  003.107  000.192: require('luasnip.nodes.snippetProxy')
222.639  000.152  000.152: require('luasnip.nodes.multiSnippet')
224.570  000.354  000.354: require('lsp-zero.cmp-mapping')
234.208  000.207  000.207: require('vim.treesitter.language')
234.227  000.403  000.196: require('vim.treesitter.query')
234.452  000.190  000.190: require('vim.treesitter._range')
234.467  000.828  000.236: require('vim.treesitter.languagetree')
234.476  001.037  000.209: require('vim.treesitter')
234.954  001.978  000.941: require('nvim-treesitter.parsers')
235.203  000.240  000.240: require('nvim-treesitter.utils')
235.214  002.418  000.199: require('nvim-treesitter.ts_utils')
235.889  000.195  000.195: require('nvim-treesitter.compat')
236.105  000.208  000.208: require('nvim-treesitter.tsrange')
236.280  000.169  000.169: require('nvim-treesitter.caching')
236.303  000.827  000.256: require('nvim-treesitter.query')
236.327  001.107  000.281: require('nvim-treesitter.configs')
236.518  000.186  000.186: require('nvim-ts-autotag._log')
236.696  000.172  000.172: require('nvim-ts-autotag.utils')
236.723  004.133  000.250: require('nvim-ts-autotag.internal')
236.728  007.163  003.030: require('nvim-ts-autotag')
237.422  000.248  000.248: require('nvim-treesitter.info')
237.641  000.211  000.211: require('nvim-treesitter.shell_command_selectors')
237.683  000.759  000.299: require('nvim-treesitter.install')
237.861  000.172  000.172: require('nvim-treesitter.statusline')
238.097  000.203  000.203: require('nvim-treesitter.query_predicates')
238.106  001.374  000.239: require('nvim-treesitter')
238.120  008.593  000.056: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
239.436  000.894  000.894: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/nvim-treesitter/plugin/nvim-treesitter.lua
239.867  000.219  000.219: require('nvim-treesitter.indent')
240.191  000.209  000.209: require('nvim-treesitter.highlight')
243.273  000.094  000.094: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/plenary.nvim/plugin/plenary.vim
246.350  000.069  000.069: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/nvim-web-devicons/plugin/nvim-web-devicons.vim
250.111  000.071  000.071: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/neo-tree.nvim/plugin/neo-tree.vim
253.665  000.289  000.289: require('neo-tree.log')
253.874  000.200  000.200: require('neo-tree.utils.filesize.filesize')
253.904  000.822  000.333: require('neo-tree.utils')
253.910  003.689  002.867: require('neo-tree')
254.575  000.386  000.386: require('neo-tree.defaults')
254.791  000.207  000.207: require('neo-tree.setup.mapping-helper')
255.393  000.190  000.190: require('neo-tree.collections')
255.405  000.393  000.203: require('neo-tree.events.queue')
255.411  000.611  000.219: require('neo-tree.events')
256.099  000.221  000.221: require('plenary.bit')
256.289  000.182  000.182: require('plenary.functional')
256.316  000.700  000.297: require('plenary.path')
256.495  000.174  000.174: require('neo-tree.sources.filesystem.lib.globtopattern')
256.521  001.106  000.232: require('neo-tree.sources.common.file-nesting')
256.742  000.217  000.217: require('neo-tree.ui.highlights')
258.875  000.410  000.410: require('nui.object')
260.274  000.704  000.704: require('vim.version')
263.146  003.985  003.281: require('nui.utils')
263.166  004.280  000.295: require('nui.text')
263.175  005.611  000.920: require('nui.line')
264.005  000.241  000.241: require('nui.tree.util')
264.067  000.888  000.647: require('nui.tree')
264.509  000.161  000.161: require('nui.utils.buf_storage')
264.741  000.221  000.221: require('nui.utils.autocmd')
264.901  000.153  000.153: require('nui.utils.keymap')
265.225  000.165  000.165: require('nui.layout.utils')
265.234  000.326  000.161: require('nui.split.utils')
265.251  001.178  000.317: require('nui.split')
265.649  000.204  000.204: require('nui.popup.border')
265.667  000.411  000.207: require('nui.popup')
265.864  000.194  000.194: require('neo-tree.ui.popups')
266.017  000.145  000.145: require('neo-tree.ui.windows')
266.039  008.806  000.380: require('neo-tree.ui.renderer')
266.408  000.190  000.190: require('plenary.job')
266.419  000.375  000.185: require('neo-tree.sources.filesystem.lib.filter_external')
266.607  000.183  000.183: require('neo-tree.sources.common.file-items')
267.329  000.150  000.150: require('neo-tree.git.utils')
267.338  000.321  000.171: require('neo-tree.git.status')
267.497  000.155  000.155: require('neo-tree.git.ignored')
267.505  000.691  000.215: require('neo-tree.git')
267.511  000.897  000.206: require('neo-tree.sources.filesystem.lib.fs_watch')
268.538  000.143  000.143: require('plenary.tbl')
268.550  000.408  000.265: require('plenary.vararg.rotate')
268.555  000.589  000.181: require('plenary.vararg')
268.702  000.143  000.143: require('plenary.errors')
268.710  000.905  000.173: require('plenary.async.async')
269.311  000.146  000.146: require('plenary.async.structs')
269.323  000.311  000.165: require('plenary.async.control')
269.331  000.468  000.157: require('plenary.async.util')
269.338  000.623  000.154: require('plenary.async.tests')
269.342  001.824  000.296: require('plenary.async')
269.363  012.376  000.290: require('neo-tree.sources.filesystem.lib.fs_scan')
269.715  000.192  000.192: require('nui.input')
269.723  000.355  000.163: require('neo-tree.ui.inputs')
269.738  012.987  000.256: require('neo-tree.sources.manager')
270.233  000.157  000.157: require('neo-tree.command.parser')
270.390  000.148  000.148: require('neo-tree.command.completion')
270.398  000.500  000.194: require('neo-tree.command')
270.402  000.659  000.160: require('neo-tree.setup.netrw')
270.409  016.490  000.316: require('neo-tree.setup')
270.991  000.194  000.194: require('neo-tree.setup.deprecations')
273.222  000.244  000.244: require('neo-tree.sources.filesystem')
273.584  000.156  000.156: require('neo-tree.sources.buffers.lib.items')
273.594  000.361  000.204: require('neo-tree.sources.buffers')
273.926  000.147  000.147: require('neo-tree.sources.git_status.lib.items')
273.935  000.332  000.186: require('neo-tree.sources.git_status')
274.632  000.159  000.159: require('neo-tree.sources.common.container')
274.642  000.344  000.185: require('neo-tree.sources.common.components')
274.683  000.551  000.207: require('neo-tree.sources.filesystem.components')
275.975  000.705  000.705: require('plenary.scandir')
276.136  000.152  000.152: require('plenary')
276.147  001.081  000.224: require('neo-tree.sources.filesystem.lib.fs_actions')
276.418  000.265  000.265: require('neo-tree.sources.common.help')
276.613  000.188  000.188: require('neo-tree.sources.common.preview')
276.771  000.151  000.151: require('neo-tree.sources.common.node_expander')
276.786  001.918  000.233: require('neo-tree.sources.common.commands')
276.949  000.159  000.159: require('neo-tree.sources.filesystem.lib.filter')
276.998  002.309  000.232: require('neo-tree.sources.filesystem.commands')
277.312  000.163  000.163: require('neo-tree.sources.git_status.components')
277.690  000.370  000.370: require('neo-tree.sources.git_status.commands')
277.957  000.170  000.170: require('neo-tree.sources.buffers.components')
278.131  000.165  000.165: require('neo-tree.sources.buffers.commands')
286.115  000.401  000.401: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/telescope.nvim/plugin/telescope.lua
289.793  000.294  000.294: require('telescope._extensions')
289.803  003.615  003.321: require('telescope')
290.071  000.264  000.264: require('telescope.themes')
290.617  000.155  000.155: require('cmdline.state')
290.764  000.139  000.139: require('cmdline.utils')
290.771  000.452  000.157: require('cmdline')
291.065  000.143  000.143: require('cmdline.config')
292.012  000.153  000.153: require('plenary.strings')
292.275  000.255  000.255: require('telescope.deprecated')
293.885  000.241  000.241: require('plenary.log')
293.909  001.353  001.112: require('telescope.log')
294.456  000.251  000.251: require('telescope.state')
294.469  000.555  000.305: require('telescope.utils')
294.478  002.195  000.287: require('telescope.sorters')
296.060  004.601  001.998: require('telescope.config')
296.700  000.268  000.268: require('plenary.window.border')
297.312  000.587  000.587: require('plenary.window')
297.603  000.281  000.281: require('plenary.popup.utils')
297.625  001.556  000.420: require('plenary.popup')
298.248  000.604  000.604: require('telescope.pickers.scroller')
298.831  000.534  000.534: require('telescope.actions.state')
299.351  000.510  000.510: require('telescope.actions.utils')
300.268  000.365  000.365: require('telescope.actions.mt')
300.289  000.915  000.550: require('telescope.actions.set')
301.071  000.439  000.439: require('telescope.config.resolve')
301.080  000.786  000.347: require('telescope.pickers.entry_display')
301.409  000.324  000.324: require('telescope.from_entry')
301.816  010.744  000.915: require('telescope.actions')
301.828  011.053  000.165: require('cmdline.actions')
302.769  000.396  000.396: require('telescope.debounce')
303.095  000.317  000.317: require('telescope.mappings')
303.389  000.286  000.286: require('telescope.pickers.highlights')
303.675  000.278  000.278: require('telescope.pickers.window')
304.229  000.278  000.278: require('telescope.algos.linked_list')
304.240  000.556  000.278: require('telescope.entry_manager')
304.523  000.279  000.279: require('telescope.pickers.multi')
304.544  002.712  000.599: require('telescope.pickers')
305.239  000.417  000.417: require('telescope.make_entry')
305.534  000.287  000.287: require('telescope.finders.async_static_finder')
306.326  000.186  000.186: require('plenary.class')
306.381  000.551  000.365: require('telescope._')
306.387  000.844  000.293: require('telescope.finders.async_oneshot_finder')
306.729  000.319  000.319: require('telescope.finders.async_job_finder')
306.742  002.194  000.327: require('telescope.finders')
306.751  016.664  000.254: require('telescope._extensions.cmdline')
308.664  000.471  000.471: require('telescope.builtin')
309.270  000.094  000.094: sourcing C:/Users/Kusha/AppData/Local/nvim-data/lazy/nvim-colorizer.lua/plugin/colorizer.vim
312.799  000.255  000.255: require('colorizer/nvim')
313.128  000.321  000.321: require('colorizer/trie')
313.255  003.918  003.343: require('colorizer')
319.285  000.289  000.289: require('lualine_require')
320.021  004.769  004.479: require('lualine')
324.549  000.211  000.211: require('lualine.utils.mode')
337.931  003.314  003.314: require('lazyvim')
338.555  000.370  000.370: require('lazyvim.util')
338.577  000.635  000.265: require('lazyvim.config')
347.173  000.314  000.314: require('onedark')
349.260  000.236  000.236: require('onedark.palette')
349.359  000.620  000.384: require('onedark.colors')
349.557  000.188  000.188: require('onedark.util')
349.747  001.485  000.677: require('onedark.highlights')
353.811  000.251  000.251: require('onedark.terminal')
353.831  008.397  006.346: sourcing C:\Users\Kusha\AppData\Local\nvim-data\lazy\onedark\colors\onedark.lua
361.735  000.291  000.291: require('ibl.utils')
361.755  000.538  000.247: require('ibl.config')
361.941  000.181  000.181: require('ibl.indent')
361.952  004.351  003.631: require('ibl.hooks')
362.972  000.486  000.486: require('ibl.highlights')
363.250  000.269  000.269: require('ibl.autocmds')
363.741  000.484  000.484: require('ibl.inlay_hints')
364.214  000.417  000.417: require('ibl.virt_text')
365.600  001.096  001.096: require('ibl.scope_languages')
365.614  001.391  000.295: require('ibl.scope')
365.666  003.701  000.652: require('ibl')
371.755  000.645  000.645: require('toggleterm.lazy')
372.027  000.260  000.260: require('toggleterm.constants')
372.748  000.709  000.709: require('toggleterm.terminal')
372.766  006.177  004.564: require('toggleterm')
373.229  000.157  000.157: require('toggleterm.colors')
373.430  000.194  000.194: require('toggleterm.utils')
373.444  000.670  000.319: require('toggleterm.config')
375.403  000.291  000.291: require('toggleterm.commandline')
379.903  000.147  000.147: require('notify.util.queue')
379.913  000.352  000.205: require('notify.util')
380.528  000.610  000.610: require('notify.config.highlights')
380.539  001.179  000.217: require('notify.config')
380.929  000.180  000.180: require('notify.stages')
381.144  000.206  000.206: require('notify.service.notification')
381.695  000.144  000.144: require('notify.animate.spring')
381.702  000.327  000.183: require('notify.animate')
381.709  000.558  000.231: require('notify.windows')
382.252  000.174  000.174: require('notify.service.buffer.highlights')
382.262  000.378  000.203: require('notify.service.buffer')
382.267  000.554  000.176: require('notify.service')
382.425  000.155  000.155: require('notify.stages.util')
382.432  001.888  000.235: require('notify.instance')
382.441  006.664  003.597: require('notify')
382.697  000.152  000.152: require('notify.stages.slide')
